date,num,samai,g_num,avg,series
2025-01-03,900,554,3845,57,monkey
2025-01-03,901,-463,4539,66,monkey
2025-01-03,902,-1088,4023,86,monkey
2025-01-03,903,3700,4971,53,monkey
2025-01-03,904,-867,3977,114,monkey
2025-01-03,905,-1459,2487,92,monkey
2025-01-03,906,6883,2596,35,monkey
2025-01-03,907,-584,4703,64,monkey
2025-01-03,908,37,5131,75,monkey
2025-01-03,909,3625,4294,48,monkey
2025-01-03,910,3050,3869,54,monkey
2025-01-03,911,-2634,5415,78,monkey
2025-01-04,881,-163,5737,60,monkey
2025-01-04,882,-2184,3716,93,monkey
2025-01-04,883,3300,4284,55,monkey
2025-01-04,884,-1109,5325,71,monkey
2025-01-04,885,-1259,2379,99,monkey
2025-01-04,886,-476,3914,82,monkey
2025-01-04,887,-650,4704,71,monkey
2025-01-04,888,-1742,1967,116,monkey
2025-01-04,889,3050,4370,57,monkey
2025-01-04,890,-538,4548,73,monkey
2025-01-04,891,870,4241,63,monkey
2025-01-04,892,-2834,3212,146,monkey
2025-01-04,893,-1517,5499,79,monkey
2025-01-04,894,6833,4130,40,monkey
2025-01-04,895,-2925,4023,109,monkey
2025-01-04,896,-3000,2806,187,monkey
2025-01-04,897,-3059,4377,112,monkey
2025-01-04,898,-3150,4579,88,monkey
2025-01-04,899,345,2936,73,monkey
2025-01-04,900,-1817,3145,121,monkey
2025-01-04,901,-1380,5265,81,monkey
2025-01-04,902,2725,3911,53,monkey
2025-01-04,903,-2642,4381,112,monkey
2025-01-04,904,95,4807,81,monkey
2025-01-04,905,6433,4167,45,monkey
2025-01-04,906,-2242,3054,204,monkey
2025-01-04,907,-2867,4730,86,monkey
2025-01-04,908,-75,3827,71,monkey
2025-01-04,909,-1646,3976,80,monkey
2025-01-04,910,-430,4847,65,monkey
2025-01-04,911,11900,3825,29,monkey
2025-01-05,881,5275,2903,43,monkey
2025-01-05,882,-1025,2559,102,monkey
2025-01-05,883,-167,1862,62,monkey
2025-01-05,884,-876,2236,102,monkey
2025-01-05,885,-800,4164,89,monkey
2025-01-05,886,-717,1089,84,monkey
2025-01-05,887,608,3976,74,monkey
2025-01-05,888,-2734,2965,119,monkey
2025-01-05,889,-1121,3484,68,monkey
2025-01-05,890,-1300,2440,94,monkey
2025-01-05,891,-1642,4226,90,monkey
2025-01-05,892,-573,1275,80,monkey
2025-01-05,893,-1859,4838,70,monkey
2025-01-05,894,-1509,1624,125,monkey
2025-01-05,895,-1409,1290,161,monkey
2025-01-05,896,5362,2706,41,monkey
2025-01-05,897,-721,2354,62,monkey
2025-01-05,898,-1017,3507,84,monkey
2025-01-05,899,-2084,3033,98,monkey
2025-01-05,900,-2159,1739,217,monkey
2025-01-05,901,4725,2660,44,monkey
2025-01-05,902,-1117,2776,121,monkey
2025-01-05,903,-738,2594,74,monkey
2025-01-05,904,-2475,2469,137,monkey
2025-01-05,905,-1392,4153,94,monkey
2025-01-05,906,-1809,3340,86,monkey
2025-01-05,907,-1909,1821,166,monkey
2025-01-05,908,550,3258,68,monkey
2025-01-05,909,-1467,1600,133,monkey
2025-01-05,910,1091,3414,83,monkey
2025-01-05,911,-1846,4081,73,monkey
2025-01-06,881,-978,896,149,monkey
2025-01-06,882,-659,2471,92,monkey
2025-01-06,883,-1334,1148,191,monkey
2025-01-06,884,-1092,2363,76,monkey
2025-01-06,885,3291,2181,50,monkey
2025-01-06,886,2441,3928,52,monkey
2025-01-06,887,-1488,1210,173,monkey
2025-01-06,888,-926,4216,94,monkey
2025-01-06,889,479,3661,62,monkey
2025-01-06,890,362,3531,77,monkey
2025-01-06,891,516,3458,56,monkey
2025-01-06,892,-523,1670,73,monkey
2025-01-06,893,-769,1455,86,monkey
2025-01-06,894,4287,3644,49,monkey
2025-01-06,895,-878,895,128,monkey
2025-01-06,896,-1088,1104,138,monkey
2025-01-06,897,1941,2725,53,monkey
2025-01-06,898,1316,4667,67,monkey
2025-01-06,899,100,1327,55,monkey
2025-01-06,900,3712,5490,59,monkey
2025-01-06,901,-738,1296,162,monkey
2025-01-06,902,3416,2027,48,monkey
2025-01-06,903,-1525,1524,127,monkey
2025-01-06,904,-2001,2887,100,monkey
2025-01-06,905,-750,594,297,monkey
2025-01-06,906,-1413,1693,130,monkey
2025-01-06,907,750,4629,55,monkey
2025-01-06,908,3600,2050,57,monkey
2025-01-06,909,1258,3334,64,monkey
2025-01-06,910,350,1759,70,monkey
2025-01-06,911,-967,2244,86,monkey
2025-01-07,881,-4475,5801,112,monkey
2025-01-07,882,1770,5123,67,monkey
2025-01-07,883,14200,2859,27,monkey
2025-01-07,884,925,4445,55,monkey
2025-01-07,885,-3025,5491,82,monkey
2025-01-07,886,-1538,5469,82,monkey
2025-01-07,887,587,5189,62,monkey
2025-01-07,888,2050,4868,60,monkey
2025-01-07,889,1400,4223,69,monkey
2025-01-07,890,4375,3574,79,monkey
2025-01-07,891,5575,4584,45,monkey
2025-01-07,892,4616,4342,66,monkey
2025-01-07,893,-3626,5821,83,monkey
2025-01-07,894,4200,4526,45,monkey
2025-01-07,895,-267,4814,71,monkey
2025-01-07,896,-2142,5351,94,monkey
2025-01-07,897,-1842,5449,85,monkey
2025-01-07,898,6183,4531,41,monkey
2025-01-07,899,2433,4534,66,monkey
2025-01-07,900,6750,3742,43,monkey
2025-01-07,901,1466,4466,64,monkey
2025-01-07,902,1083,4217,78,monkey
2025-01-07,903,-396,4759,65,monkey
2025-01-07,904,7250,4365,41,monkey
2025-01-07,905,-1275,5056,84,monkey
2025-01-07,906,770,4832,71,monkey
2025-01-07,907,-1951,5880,82,monkey
2025-01-07,908,-1971,5783,77,monkey
2025-01-07,909,-313,4820,68,monkey
2025-01-07,910,-3942,5878,107,monkey
2025-01-07,911,91,5540,64,monkey
2025-01-09,881,3037,5252,54,monkey
2025-01-09,882,-1021,3319,75,monkey
2025-01-09,883,-1484,5368,70,monkey
2025-01-09,884,-534,1663,92,monkey
2025-01-09,885,1291,4427,52,monkey
2025-01-09,886,43,1411,56,monkey
2025-01-09,887,-1980,5883,82,monkey
2025-01-09,888,-75,5325,81,monkey
2025-01-09,889,-1567,4799,84,monkey
2025-01-09,890,-4000,5563,136,monkey
2025-01-09,891,4350,2891,54,monkey
2025-01-09,892,412,3691,77,monkey
2025-01-09,893,720,5415,57,monkey
2025-01-09,894,133,5310,64,monkey
2025-01-09,895,2458,3486,70,monkey
2025-01-09,896,-4238,4523,133,monkey
2025-01-09,897,-1275,2785,84,monkey
2025-01-09,898,-1575,3423,80,monkey
2025-01-09,899,1175,4166,79,monkey
2025-01-09,900,-146,5003,73,monkey
2025-01-09,901,1383,1694,53,monkey
2025-01-09,902,420,3780,62,monkey
2025-01-09,903,2800,4278,46,monkey
2025-01-09,904,-784,1096,78,monkey
2025-01-09,905,700,4861,71,monkey
2025-01-09,906,-2409,3512,92,monkey
2025-01-09,907,-1701,4524,98,monkey
2025-01-09,908,-901,3505,75,monkey
2025-01-09,909,-1030,4723,79,monkey
2025-01-09,910,-2592,5570,91,monkey
2025-01-09,911,-1567,2982,103,monkey
2025-01-10,881,-1275,2102,84,monkey
2025-01-10,882,-1480,4546,95,monkey
2025-01-10,883,1883,3445,56,monkey
2025-01-10,884,-786,1125,125,monkey
2025-01-10,885,-421,1789,119,monkey
2025-01-10,886,-409,3675,66,monkey
2025-01-10,887,-1838,2052,108,monkey
2025-01-10,888,-1092,1740,124,monkey
2025-01-10,889,-1892,3913,82,monkey
2025-01-10,890,2050,4230,67,monkey
2025-01-10,891,2691,3725,69,monkey
2025-01-10,892,-1688,3768,80,monkey
2025-01-10,893,-226,1956,54,monkey
2025-01-10,894,2775,2715,57,monkey
2025-01-10,895,183,3126,56,monkey
2025-01-10,896,-1130,3302,79,monkey
2025-01-10,897,-1184,1493,100,monkey
2025-01-10,898,-1542,1674,129,monkey
2025-01-10,899,-355,3398,106,monkey
2025-01-10,900,-692,2215,85,monkey
2025-01-10,901,-1600,1553,141,monkey
2025-01-10,902,-1550,2089,95,monkey
2025-01-10,903,-1213,1203,100,monkey
2025-01-10,904,325,2233,68,monkey
2025-01-10,905,-1134,1299,144,monkey
2025-01-10,906,1775,2323,66,monkey
2025-01-10,907,-834,2797,80,monkey
2025-01-10,908,-1225,2440,81,monkey
2025-01-10,909,-553,1816,96,monkey
2025-01-10,910,666,3769,82,monkey
2025-01-10,911,-71,4088,82,monkey
2025-01-11,881,1070,5148,66,monkey
2025-01-11,882,5825,3971,47,monkey
2025-01-11,883,-117,5406,76,monkey
2025-01-11,884,2883,3552,53,monkey
2025-01-11,885,1754,3725,68,monkey
2025-01-11,886,-1259,4962,73,monkey
2025-01-11,887,-3634,5025,140,monkey
2025-01-11,888,-1905,5438,89,monkey
2025-01-11,889,4350,3351,44,monkey
2025-01-11,890,1700,4773,76,monkey
2025-01-11,891,-1367,4181,95,monkey
2025-01-11,892,250,4158,80,monkey
2025-01-11,893,858,4480,61,monkey
2025-01-11,894,-2925,5195,91,monkey
2025-01-11,895,-3617,4479,149,monkey
2025-01-11,896,-1659,4312,86,monkey
2025-01-11,897,-2109,5541,83,monkey
2025-01-11,898,1475,4282,64,monkey
2025-01-11,899,741,4483,69,monkey
2025-01-11,900,2491,3957,61,monkey
2025-01-11,901,-75,3708,70,monkey
2025-01-11,902,597,5218,62,monkey
2025-01-11,903,-525,5374,73,monkey
2025-01-11,904,1325,4388,56,monkey
2025-01-11,905,3500,5208,48,monkey
2025-01-11,906,-2625,3816,123,monkey
2025-01-11,907,-2817,3700,103,monkey
2025-01-11,908,10775,3011,37,monkey
2025-01-11,909,2708,4373,51,monkey
2025-01-11,910,1116,4179,56,monkey
2025-01-11,911,2975,4940,52,monkey
2025-01-12,881,2725,2704,48,monkey
2025-01-12,882,4300,3679,44,monkey
2025-01-12,883,-684,3088,94,monkey
2025-01-12,884,-398,2421,90,monkey
2025-01-12,885,-2550,5852,101,monkey
2025-01-12,886,-784,1726,78,monkey
2025-01-12,887,-2759,5704,97,monkey
2025-01-12,888,1770,2421,44,monkey
2025-01-12,889,2500,2730,51,monkey
2025-01-12,890,-1738,3571,92,monkey
2025-01-12,891,6466,3576,38,monkey
2025-01-12,892,-1050,1303,130,monkey
2025-01-12,893,366,2325,61,monkey
2025-01-12,894,3075,4618,51,monkey
2025-01-12,895,-1430,3520,95,monkey
2025-01-12,896,-4100,4060,145,monkey
2025-01-12,897,-1155,1370,114,monkey
2025-01-12,898,4500,4734,51,monkey
2025-01-12,899,3575,3870,58,monkey
2025-01-12,900,-248,3287,70,monkey
2025-01-12,901,-1867,1519,253,monkey
2025-01-12,902,62,4390,68,monkey
2025-01-12,903,-480,1893,118,monkey
2025-01-12,904,-1575,1403,175,monkey
2025-01-12,905,-1509,3686,90,monkey
2025-01-12,906,1608,4112,56,monkey
2025-01-12,907,-807,995,142,monkey
2025-01-12,908,693,2087,70,monkey
2025-01-12,909,-1730,1920,113,monkey
2025-01-12,910,-2175,3414,85,monkey
2025-01-12,911,-1455,1252,157,monkey
2025-01-13,881,-2209,4798,86,monkey
2025-01-13,882,-1792,3470,89,monkey
2025-01-13,883,-1009,3633,73,monkey
2025-01-13,884,-2367,2054,171,monkey
2025-01-13,885,791,3531,60,monkey
2025-01-13,886,670,4007,61,monkey
2025-01-13,887,-1809,3924,89,monkey
2025-01-13,888,-2750,4261,91,monkey
2025-01-13,889,-1767,3219,80,monkey
2025-01-13,890,9687,3400,33,monkey
2025-01-13,891,-409,4663,74,monkey
2025-01-13,892,-1909,3181,91,monkey
2025-01-13,893,2033,4371,57,monkey
2025-01-13,894,-3000,3964,104,monkey
2025-01-13,895,-692,3395,87,monkey
2025-01-13,896,4787,4570,55,monkey
2025-01-13,897,18,4000,69,monkey
2025-01-13,898,-184,2168,87,monkey
2025-01-13,899,1220,3601,56,monkey
2025-01-13,900,-213,1679,76,monkey
2025-01-13,901,-713,3767,108,monkey
2025-01-13,902,335,1426,79,monkey
2025-01-13,903,212,3143,77,monkey
2025-01-13,904,3075,3456,58,monkey
2025-01-13,905,-473,716,90,monkey
2025-01-13,906,-1300,3461,82,monkey
2025-01-13,907,650,4825,71,monkey
2025-01-13,908,895,3279,56,monkey
2025-01-13,909,-2109,3073,99,monkey
2025-01-13,910,-1796,3801,73,monkey
2025-01-13,911,-2759,3028,126,monkey
2025-01-14,881,-1450,1832,122,monkey
2025-01-14,882,-713,1604,73,monkey
2025-01-14,883,-1851,2974,110,monkey
2025-01-14,884,-448,632,70,monkey
2025-01-14,885,-1867,3911,91,monkey
2025-01-14,886,-865,839,140,monkey
2025-01-14,887,-1109,1944,97,monkey
2025-01-14,888,-826,823,137,monkey
2025-01-14,889,-1884,1670,167,monkey
2025-01-14,890,-432,515,86,monkey
2025-01-14,891,-934,2978,71,monkey
2025-01-14,892,-1017,989,141,monkey
2025-01-14,893,50,2706,75,monkey
2025-01-14,894,-1275,3885,100,monkey
2025-01-14,895,-1009,2665,89,monkey
2025-01-14,896,-540,578,145,monkey
2025-01-14,897,1625,3439,52,monkey
2025-01-14,898,-1117,2652,88,monkey
2025-01-14,899,-796,2002,72,monkey
2025-01-14,900,254,2500,64,monkey
2025-01-14,901,-2075,3072,123,monkey
2025-01-14,902,1587,683,30,monkey
2025-01-14,903,-859,960,160,monkey
2025-01-14,904,62,4409,73,monkey
2025-01-14,905,533,3890,69,monkey
2025-01-14,906,-2400,4506,87,monkey
2025-01-14,907,-884,1387,92,monkey
2025-01-14,908,179,1170,84,monkey
2025-01-14,909,-1230,3410,83,monkey
2025-01-14,910,-567,1917,74,monkey
2025-01-14,911,-400,4472,115,monkey
2025-01-15,881,3600,3663,50,monkey
2025-01-15,882,-2659,4219,92,monkey
2025-01-15,883,-1763,1875,144,monkey
2025-01-15,884,-1917,3202,91,monkey
2025-01-15,885,-961,1139,127,monkey
2025-01-15,886,325,3197,55,monkey
2025-01-15,887,427,2772,82,monkey
2025-01-15,888,554,3666,60,monkey
2025-01-15,889,212,4177,79,monkey
2025-01-15,890,-2109,3210,92,monkey
2025-01-15,891,1054,3081,56,monkey
2025-01-15,892,1745,3334,55,monkey
2025-01-15,893,1700,3911,66,monkey
2025-01-15,894,-1109,2320,89,monkey
2025-01-15,895,2225,4058,67,monkey
2025-01-15,896,-1813,3527,93,monkey
2025-01-15,897,2325,4379,52,monkey
2025-01-15,898,-1567,2685,117,monkey
2025-01-15,899,-1709,1853,116,monkey
2025-01-15,900,-617,3010,77,monkey
2025-01-15,901,833,3222,75,monkey
2025-01-15,902,-1250,4329,71,monkey
2025-01-15,903,425,2870,70,monkey
2025-01-15,904,-2109,2370,119,monkey
2025-01-15,905,1312,4629,59,monkey
2025-01-15,906,-294,5615,69,monkey
2025-01-15,907,-1113,3785,76,monkey
2025-01-15,908,-2359,4028,103,monkey
2025-01-15,909,-1709,2820,97,monkey
2025-01-15,910,-2350,2662,157,monkey
2025-01-15,911,-580,4950,68,monkey
2025-01-16,881,5987,1598,42,monkey
2025-01-16,882,-505,2625,77,monkey
2025-01-16,883,-415,1137,81,monkey
2025-01-16,884,7400,1355,35,monkey
2025-01-16,885,-440,1144,114,monkey
2025-01-16,886,-1088,1166,130,monkey
2025-01-16,887,675,4925,59,monkey
2025-01-16,888,2783,4718,57,monkey
2025-01-16,889,-436,706,141,monkey
2025-01-16,890,6383,3417,42,monkey
2025-01-16,891,-944,656,328,monkey
2025-01-16,892,1175,3440,65,monkey
2025-01-16,893,3483,1588,32,monkey
2025-01-16,894,-859,1474,92,monkey
2025-01-16,895,-1346,1589,132,monkey
2025-01-16,896,-88,306,61,monkey
2025-01-16,897,245,1267,79,monkey
2025-01-16,898,-913,2415,105,monkey
2025-01-16,899,2325,3812,69,monkey
2025-01-16,900,-238,496,99,monkey
2025-01-16,901,-1763,2784,84,monkey
2025-01-16,902,2391,2678,54,monkey
2025-01-16,903,2166,2618,62,monkey
2025-01-16,904,-775,1085,99,monkey
2025-01-16,905,-538,732,105,monkey
2025-01-16,906,-600,502,167,monkey
2025-01-16,907,1104,2084,87,monkey
2025-01-16,908,1025,2627,58,monkey
2025-01-16,909,195,1722,72,monkey
2025-01-16,910,12950,1881,25,monkey
2025-01-16,911,-790,1063,133,monkey
2025-01-17,881,-1992,7086,124,monkey
2025-01-17,882,-688,8632,107,monkey
2025-01-17,883,-967,7974,106,monkey
2025-01-17,884,-4088,6792,145,monkey
2025-01-17,885,-1913,6173,154,monkey
2025-01-17,886,-2384,5996,125,monkey
2025-01-17,887,-4000,7265,142,monkey
2025-01-17,888,447,6345,108,monkey
2025-01-17,889,254,7467,110,monkey
2025-01-17,890,-1388,7261,132,monkey
2025-01-17,891,733,7329,126,monkey
2025-01-17,892,-2717,5435,129,monkey
2025-01-17,893,-2225,7167,110,monkey
2025-01-17,894,2966,6870,98,monkey
2025-01-17,895,-1367,7226,134,monkey
2025-01-17,896,187,5658,103,monkey
2025-01-17,897,4100,7217,89,monkey
2025-01-17,898,7900,7830,89,monkey
2025-01-17,899,4150,9128,88,monkey
2025-01-17,900,8625,7706,87,monkey
2025-01-17,901,-755,8377,102,monkey
2025-01-17,902,-180,7656,95,monkey
2025-01-17,903,-4013,6847,159,monkey
2025-01-17,904,2216,8131,97,monkey
2025-01-17,905,-2567,8122,119,monkey
2025-01-17,906,-538,7673,128,monkey
2025-01-17,907,3700,7670,83,monkey
2025-01-17,908,941,8956,113,monkey
2025-01-17,909,466,7259,125,monkey
2025-01-17,910,2358,7827,95,monkey
2025-01-17,911,5062,9040,94,monkey
2025-01-18,881,-1888,7295,112,monkey
2025-01-18,882,1020,7987,97,monkey
2025-01-18,883,10350,10102,86,monkey
2025-01-18,884,3650,8078,111,monkey
2025-01-18,885,241,8816,101,monkey
2025-01-18,886,4162,8302,79,monkey
2025-01-18,887,2075,6843,95,monkey
2025-01-18,888,1833,8446,93,monkey
2025-01-18,889,-2425,5922,126,monkey
2025-01-18,890,4350,6934,99,monkey
2025-01-18,891,458,8017,107,monkey
2025-01-18,892,2158,7814,106,monkey
2025-01-18,893,3037,8136,94,monkey
2025-01-18,894,2925,7709,95,monkey
2025-01-18,895,766,9468,99,monkey
2025-01-18,896,1137,8372,102,monkey
2025-01-18,897,912,8829,101,monkey
2025-01-18,898,2575,7592,101,monkey
2025-01-18,899,6729,9181,84,monkey
2025-01-18,900,-917,7433,100,monkey
2025-01-18,901,-259,7910,84,monkey
2025-01-18,902,2041,8400,93,monkey
2025-01-18,903,10475,10227,80,monkey
2025-01-18,904,4712,8530,86,monkey
2025-01-18,905,-2125,5164,132,monkey
2025-01-18,906,3275,8317,86,monkey
2025-01-18,907,-1192,6503,102,monkey
2025-01-18,908,-1463,5504,112,monkey
2025-01-18,909,6116,8948,78,monkey
2025-01-18,910,2491,8082,90,monkey
2025-01-18,911,4512,7616,98,monkey
2025-01-19,881,-2834,4601,128,monkey
2025-01-19,882,1133,6252,88,monkey
2025-01-19,883,-1159,4188,144,monkey
2025-01-19,884,575,7560,116,monkey
2025-01-19,885,-1809,5744,147,monkey
2025-01-19,886,-2167,7151,123,monkey
2025-01-19,887,-1792,5855,127,monkey
2025-01-19,888,-3234,5580,124,monkey
2025-01-19,889,-855,4497,110,monkey
2025-01-19,890,-1375,7794,100,monkey
2025-01-19,891,366,5036,153,monkey
2025-01-19,892,-671,4228,124,monkey
2025-01-19,893,-3217,6323,147,monkey
2025-01-19,894,6875,7778,96,monkey
2025-01-19,895,1766,7963,106,monkey
2025-01-19,896,2466,7447,87,monkey
2025-01-19,897,700,7318,109,monkey
2025-01-19,898,-1542,6429,104,monkey
2025-01-19,899,-938,3921,112,monkey
2025-01-19,900,175,6831,108,monkey
2025-01-19,901,-659,7960,122,monkey
2025-01-19,902,-3017,6828,124,monkey
2025-01-19,903,-5275,6151,212,monkey
2025-01-19,904,-3667,7536,132,monkey
2025-01-19,905,9062,7265,72,monkey
2025-01-19,906,3412,5160,94,monkey
2025-01-19,907,1150,8608,99,monkey
2025-01-19,908,13591,10543,92,monkey
2025-01-19,909,-1288,6235,97,monkey
2025-01-19,910,1783,9021,89,monkey
2025-01-19,911,870,6340,86,monkey
2025-01-20,881,-3351,8967,120,monkey
2025-01-20,882,-413,7484,113,monkey
2025-01-20,883,1016,4745,125,monkey
2025-01-20,884,295,5121,97,monkey
2025-01-20,885,2333,8401,109,monkey
2025-01-20,886,-507,4301,123,monkey
2025-01-20,887,7150,8816,95,monkey
2025-01-20,888,-1834,8446,116,monkey
2025-01-20,889,-813,4622,125,monkey
2025-01-20,890,8041,9245,104,monkey
2025-01-20,891,5187,8374,110,monkey
2025-01-20,892,700,6092,95,monkey
2025-01-20,893,3350,7734,100,monkey
2025-01-20,894,8,4950,115,monkey
2025-01-20,895,-1275,5535,95,monkey
2025-01-20,896,-1475,1346,224,monkey
2025-01-20,897,-2942,7314,109,monkey
2025-01-20,898,-644,1900,106,monkey
2025-01-20,899,2400,7728,114,monkey
2025-01-20,900,-1980,5211,124,monkey
2025-01-20,901,-4263,6482,135,monkey
2025-01-20,902,1204,7276,121,monkey
2025-01-20,903,645,8852,96,monkey
2025-01-20,904,983,5073,137,monkey
2025-01-20,905,583,5421,106,monkey
2025-01-20,906,-946,7415,102,monkey
2025-01-20,907,-636,3736,133,monkey
2025-01-20,908,-138,4922,100,monkey
2025-01-20,909,7533,7433,97,monkey
2025-01-20,910,-709,5498,112,monkey
2025-01-20,911,3716,7054,102,monkey
2025-01-21,881,-2017,8981,101,monkey
2025-01-21,882,800,9288,98,monkey
2025-01-21,883,2183,7597,99,monkey
2025-01-21,884,2216,8252,107,monkey
2025-01-21,885,4675,9487,90,monkey
2025-01-21,886,6416,9253,93,monkey
2025-01-21,887,-488,5495,106,monkey
2025-01-21,888,-2959,5342,121,monkey
2025-01-21,889,1070,5364,96,monkey
2025-01-21,890,-1384,9248,123,monkey
2025-01-21,891,-3267,6037,126,monkey
2025-01-21,892,725,6293,117,monkey
2025-01-21,893,50,5053,112,monkey
2025-01-21,894,-1809,8789,100,monkey
2025-01-21,895,6383,9355,90,monkey
2025-01-21,896,-388,6892,98,monkey
2025-01-21,897,-609,9026,111,monkey
2025-01-21,898,6216,9867,87,monkey
2025-01-21,899,4625,7857,91,monkey
2025-01-21,900,-2384,6806,108,monkey
2025-01-21,901,7866,9628,91,monkey
2025-01-21,902,3812,8788,103,monkey
2025-01-21,903,3000,9519,92,monkey
2025-01-21,904,-913,8189,106,monkey
2025-01-21,905,1541,6796,98,monkey
2025-01-21,906,9208,10444,86,monkey
2025-01-21,907,-234,5128,111,monkey
2025-01-21,908,29,8552,113,monkey
2025-01-21,909,-1096,7688,93,monkey
2025-01-21,910,-884,8037,124,monkey
2025-01-21,911,2016,7436,105,monkey
2025-01-22,881,3875,9952,100,monkey
2025-01-22,882,-1300,9345,107,monkey
2025-01-22,883,-142,6009,92,monkey
2025-01-22,884,1112,6927,99,monkey
2025-01-22,885,-126,7963,97,monkey
2025-01-22,886,-1050,5815,114,monkey
2025-01-22,887,12308,9793,83,monkey
2025-01-22,888,5516,10062,102,monkey
2025-01-22,889,-359,8888,111,monkey
2025-01-22,890,-763,6243,142,monkey
2025-01-22,891,-300,6895,172,monkey
2025-01-22,892,-1867,4040,144,monkey
2025-01-22,893,-1046,9321,123,monkey
2025-01-22,894,-1492,8404,104,monkey
2025-01-22,895,4200,8830,88,monkey
2025-01-22,896,50,6955,98,monkey
2025-01-22,897,3458,8613,78,monkey
2025-01-22,898,-2809,4852,167,monkey
2025-01-22,899,-1125,3389,109,monkey
2025-01-22,900,-4025,6692,149,monkey
2025-01-22,901,-4300,7224,144,monkey
2025-01-22,902,-2892,6194,138,monkey
2025-01-22,903,-1967,3405,136,monkey
2025-01-22,904,-4475,6207,151,monkey
2025-01-22,905,-1117,4995,98,monkey
2025-01-22,906,-759,4870,94,monkey
2025-01-22,907,4775,9278,99,monkey
2025-01-22,908,-1959,4269,126,monkey
2025-01-22,909,2575,9287,101,monkey
2025-01-22,910,6316,8475,86,monkey
2025-01-22,911,545,7656,137,monkey
2025-01-23,881,-4263,7764,162,monkey
2025-01-23,882,3275,9120,94,monkey
2025-01-23,883,-1467,3751,114,monkey
2025-01-23,884,-759,7889,120,monkey
2025-01-23,885,-1459,6271,118,monkey
2025-01-23,886,12,6601,103,monkey
2025-01-23,887,1625,7451,84,monkey
2025-01-23,888,1033,7841,117,monkey
